rating,name,price,num_cans,oz_per_can,review_text
5.0,fancy-feast-poultry-beef-classic-pate,13.21,24,3.0,"When we first got our kitten 12 years ago, our vet said to give him canned cat food. He doesn't recommend dry cat food at all. We picked Fancy Feast because it wasn't ""off-brand"" but it also wasn't a high priced designer brand either. He loves it. Once in a while we get a coupon for a free can of cat food. When we try to give it to him. He sniffs it, looks at us, looks at the food, sniffs it again and walks away. So, now we just buy Fancy Feast."
5.0,fancy-feast-poultry-beef-classic-pate,13.21,24,3.0,These are a perfect size for any meal and they seem to enjoy them every time
5.0,fancy-feast-poultry-beef-classic-pate,13.21,24,3.0,I have 4 cats and they all love it. They prefer the paté so that's all I buy. They seem to like all the flavors. I like the portion/can size and the price. I feed this in addition to dry food.
4.0,fancy-feast-poultry-beef-classic-pate,13.21,24,3.0,The quality of the food is good but my cats don't like the beef flavors. I wanted to give them a variety but apparently they prefer chicken and turkey.
5.0,fancy-feast-poultry-beef-classic-pate,13.21,24,3.0,"We had been feeding our three cats a combination of dry indoor and oral cat food for years until our vet shared the benefits of a wet food diet. He also  explained that the pate blends have less carbohydrates then the blends with gravy which helps keep our cats weight down. We now have our cats on a combination of the wet and dry. The Variety Pack provides enough different food without introducing too many kinds of food. On wet food days our cats literally lick their bowls clean. We have also found out, as our vet said, that the wet food fills them up more reducing the overall amount of food they eat. The Chewy price beats the pet and grocery store price. Of course Chewy can’t be beat for the"
5.0,fancy-feast-poultry-beef-classic-pate,13.21,24,3.0,"Our cat loves to eat this variety pack, he actually meows aggressively at me when it's time to eat cause he loves these so much. He never did that with the other brands he has eaten."
1.0,fancy-feast-poultry-beef-classic-pate,13.21,24,3.0,My cats wont eat it. They even try to cover it up like it's bad stuff.
5.0,fancy-feast-poultry-beef-classic-pate,13.21,24,3.0,My cats love this food.  Just the right sized can for the two of them.
5.0,fancy-feast-poultry-beef-classic-pate,13.21,24,3.0,"I have 2 Maine Coons and they love Fancy Feast, Except.........the Turkey & Giblets, I have over 30 cans under my counter as my guys get sick on the Turkey & Giblets, have no Ida why as they just LOVE all the other flavored including all the fish flavor..



Cindy
Mom of 2 spoiled kitty's"
5.0,fancy-feast-poultry-beef-classic-pate,13.21,24,3.0,"My cats only like pate.  I am sure there are higher quality foods than Fancy Feast but all 5 of my cats really like them
 and it does not upset the seniors stomachs, which is a great relief."
5.0,fancy-feast-poultry-beef-classic-pate,13.21,24,3.0,"I have four cats, three of them love this, one only eats fancy feast flaked shrimp and fish ...my babies love all of fancy feast foods"
5.0,fancy-feast-poultry-beef-classic-pate,13.21,24,3.0,We're Cookie and Snickers and we LLLLLLOVE this stuff!!!!
5.0,fancy-feast-poultry-beef-classic-pate,13.21,24,3.0,My cats love Fancy Feast. Chewy is the best site to order from.
4.0,fancy-feast-poultry-beef-classic-pate,13.21,24,3.0,This is a hit or miss food for my kitties.  They seem to like it if I add a bit of warm water to make it more mushy.  My kitties are very finicky.
5.0,fancy-feast-poultry-beef-classic-pate,13.21,24,3.0,I purchased this product for my favorite rescue/adoption charity devoted to cats.  The kittens that are rescued like this type of wet cat food.
5.0,fancy-feast-poultry-beef-classic-pate,13.21,24,3.0,"My cat regularly has dry food, yet occasionally I like to give her soft food. Getting the smallest can like these makes it easy to call it a ""treat"". She loves it & I like the variety box. The price, as always, is great."
5.0,fancy-feast-poultry-beef-classic-pate,13.21,24,3.0,It's made from real meat the cats love it too. Wish the cans were bigger. I have a cat that 16 years old and the better food is good for her.
5.0,fancy-feast-poultry-beef-classic-pate,13.21,24,3.0,Hank loves this! He was diagnosed with diabetes and so I had to change his diet! At first he ate prescription cat food and then I switched to this cause I read this is good for diabetic cats!
3.0,fancy-feast-poultry-beef-classic-pate,13.21,24,3.0,"He loves the beef and chicken which is why I bought this.  Turns out, he hates the turkey, doesn't get hungry enough to eat it. *sigh*  So, 5 stars for beef and chicken but 0 for turkey."
5.0,fancy-feast-poultry-beef-classic-pate,13.21,24,3.0,"This 24 pack gives your cats a variety of flavors to keep them eating on a regular basis while giving them a choice of savory flavors. While everything in the ""Classic"" line of Fancy Feast is a winner the extra money you'll save with the multiple entre's are a plus. You cant go wrong here with either the Poultry & Beef 24 pack or the Seafood 24 can entre's are the cats meow. I Highly recommend you (Your cats that is) try it."
5.0,fancy-feast-poultry-beef-classic-pate,13.21,24,3.0,My cats love this stuff. I give them each a portion at supper time as a treat.
3.0,fancy-feast-poultry-beef-classic-pate,13.21,24,3.0,"To my surprise, one of the cans of fancy feast was leaking when I open the carton. I found a second can in the carton dented. All else seemed OK."
5.0,fancy-feast-poultry-beef-classic-pate,13.21,24,3.0,"My cat loves fancy feast , and I love the fast delivery. So easy."
3.0,fancy-feast-poultry-beef-classic-pate,13.21,24,3.0,"My daughter's two cats live on this item, my 3 cats will not eat it,  they prefer Friskies, so i will go bzck to Friskies."
5.0,fancy-feast-poultry-beef-classic-pate,13.21,24,3.0,"My cats love it! My Big Boy was just diagnosed with diabetes, and this is what he should eat, Buying more today!"
4.0,fancy-feast-poultry-beef-classic-pate,13.21,24,3.0,"My cats used to eat a more ""high brow"" food, and then we started adding in renal prescription food (at the vet's suggestion). The cats are old, and stopped eating much at all. For a while, they kinda liked a fishy grocery store brand, but then not so much. Never had really fed them beef (and chicken had stopped being appealing), but decided to buy a couple of cans of Fancy Feast beef. They loved it. And now they love the chicken too. This rotation, with an occasional fishy can, is working quite well."
5.0,fancy-feast-poultry-beef-classic-pate,13.21,24,3.0,"My cat named Baby is so, so picky !!! She only likes fancy feast. Special needs little girl, always get what she wants."
4.0,fancy-feast-poultry-beef-classic-pate,13.21,24,3.0,"One of my three cats is a bit picky, but so far she likes all of these, especially the beef."
4.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"My cat had a recent diagnosis of Lower Urinary Tract Disease.  This food is working really well for him.  Since he had his initial episode, he has not been into drinking.  We have been trying a number of things, without much luck.  His normal drinking from the tap, sneaking water from my glass, or other random places (like the tub) have ended.  The only time I can get water into him is with this food.  We are also using the dry version, with a bit of water added.  His issues are resolved so far, and he seems to really like the taste of the food."
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"My Siamese cat gets urinary crystals, and almost died from a complete blockage on Easter 2019. After getting him in a stable condition, the vet prescribed a diet change.
We have 3 other cats, and they also receive wet food as it's the only way we make sure they get some water (they make our lives difficult). While I'm sure it smells a little different to them, my Siamese is happy to chow down on this rather than the other cats' food. We try to get higher quality food, so I'm really impressed at how much he likes this.
It's also INCREDIBLY convenient to be able to get a full pack of 24. We rarely can get that from our local pet stores, since they don't order a lot of it. And of course, having"
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"My cat, Boots, has a long-standing problem with stones in her bladder. During her latest bout, the vet gave us two sample cans of Royal Canin. Though Boots was drugged up and nauseous, she scarfed the food. I ordered it Immediately. Of course I needed it approved by my vet. I called customer service, and a rep, Josh, was so sweet-he called my vet to expedite the process and called me back immediately to let me know what happened. I was so grateful! The food seems of high quality and so far, Boots-the fussy eater-is enjoying it. Thank you, Chewy!"
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,Henry my four-year-old cat got stress crystals in his urine so he has to be either on science diet cd or Royal Canin SO urinary for the rest of his life just try to find prescription food that cats will love and he loves this food absolutely loves it loves the dry food and the canned food a big win !
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"About 8 of the 24 cans were severely dented. I know that this often happens in shipping, but the box wasn't badly dented, only some of the cans inside the box. Other than that, the food shipped and arrived fast and my cat loves this food (thank god, since she needs it). Royal Canin is a very palatable food and most cats love it, even the prescription diets."
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"My vet said Simon needs to lose a few pounds, and that the dry food is highly caloric. I crossed my fingers that he would eat the canned; I didn't have to worry...he made the transition quite easily. 

I am comforted knowing he is getting the urinary protection he needs. Great product."
4.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"Three cats, only one is on a urinary diet, yet all three must suffer. The one that needs it actually likes this food, but the others will NOT eat it, so I took one star off for not being universally appealing. :-)"
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"It's expensive, but the vet says he needs it. Fortunately, he loves it, so I'll continue to follow the vet's advice. His symptoms have all cleared up, so I believe this food is really helping his urinary tract. Thanks, Chewy, for getting it to me fast when we needed it!"
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"It’s only been a few weeks, but our cat loves the new food and his urinary blockage has cleared up.  The vet recommended adding a bit of water to the food, and he usually will gobble it all down.  For male cats even without a history of urinary issues, they really should always be on a special diet, or at least avoid too much dry food.

Unfortunately, there aren’t that many options for urinary health food and it would be good to have more variety (e.g. grain free or variety of meat sources)."
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"Not only is the cat who's been prescribed this food eating it, but the other two keep trying to steal it. And one of them is a confirmed fusspot when it comes to food. So short of trying it myself, I can vouch for the fact that this must be delicious."
1.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"Unfortunately I have most of my order remaining.
My elder cat needs this but refuses to eat it. I’ve mixed it with her regular food in varying amounts but she will not have it. Neither of my other cars will touch it either."
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"The order came very fast and was well packaged.  Cat likes the food and she is starting to get better, finally.  She has gained some weight, which is great as she was too thin, and her nervous itching/hot spots are almost gone.  She is starting to use the litter box again, thank goodness! I got to save a few bucks by buying it from Chewy and didn't have to take off work early to go to the vet to pick it up."
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,My cat is picky and I was nervous about buying this special food because my cat Sammy never likes anything but fancy feast. But to my surprise he likes this food but I have to admit I mix a little of the classic chicken fancy feast in the bowl. It’s been 6.5 years and my cat has not had any reoccurance of urinary problems. So I am a believer this works if used every day.
4.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"My 2 year male had urinary issues, blood in urine but no crystals. We were able to treat with some meds and urinary RX diet. Both of my cats loved this at first, it was something new. The male that needs it leaves it in his bowl after eating very little. He does eat the dry ok. I am mixing this up with another urinary RX formula which he also does not care for. I just ordered a urinary care formula (not RX'd) to feed along with this. I think this being his only diet he got turned off. It is a good product!"
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"My cat was prescribed Urinary SO a few years ago. After using it for a while, I ""mistakenly"" thought she didn't need it any more. Then she started to have a problem urinating again. I restarted the SO a week ago and within 2 days, the problem ceased. She is happy so I am happy."
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,This is the one food I have to have for my pet who went through urinary issues. I add a bit of water (only because I want to add more water intake for my pet) and Fortiflora (probiotics) - mix it into one substance well. I am so glad I have found this product. My vet has also recommended this food diet for my pet.
4.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,This diet has saved my kitten from kidney stones these last few weeks. One can is enough for the full day! I give her half in the morning with a little water since it is so solid and refrigerate the rest till dinner time. She has the dry version of this diet available throughout the day. I will say she much more prefers the morsels in gravy and I'm more happy with that ingredient list.
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"When we adopted our cat years ago and wanted to switch her from dry food to canned food, it took well over a year to find a canned food that she would eat for more than a week. So when our vet told us she needed to be on this food for health reasons, we were afraid she wouldn’t eat it. We didn’t need to worry! She absolutely loves this food and her urinary problems have vanished. Chewy was excellent and took care of working with our vet to get the prescription all set up and now we have our order set up with Autoship. Chewy continues to make our lives even better once again!!"
4.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"For a prescription food I was surprised my 2 cats took to it. I tried other brands, however Royal Canin is their choice.  One favors the smaller can's recipe of meat in gravy of this same Urinary SO brand, but both with a little warm water swirled in the gel recipe and added to the food satisfies both.  Even better when I mix the gel canned with the gravy canned.   Having only one cat that requires this food due to bladder stones I'm so happy my other guy loves the food just as much.  In fact I recommend adding some water to the food.  You can create a bit of gravy for a kitty liking the extra moisture.  I highly recommend this food to anyone looking for a tasty prescription food for their feline"
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"So far, so good. Recent UTI seems to have cleared up and the S/O formula seems to make him happy. Thank you Chewy for allowing us to get prescription cat food from you!"
4.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"My cat eats this with a great deal of reluctance.  He prefers the Royal Canin morsels with gravy.  It is too expensive to give him
the morsels alone so I put half this and half morsels.  I feel bad because he loves to eat and will have to do this the rest of his life."
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"My cat eats most things until she had to go on cd for urinary tract infections. She ate it ok for a short time time but then would leave it before finishing. Tried the SO at vets suggestion (they don’t carry it) saying the company works hard to make their food palatable. She licks the bowl clean, much to the disappointment of the dogs!"
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,Considering that there are no flavor options when giving my cat the S/O Urinary Diet food she enjoys the one flavor.
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"Poppie my orange cat, comes running when I pop open a can of Urinary SO in gel ! Thank goodness, as it has helped him to be healty and free of any urinary porblems these past 2 years. ."
4.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,I tried the morsels and my cat wouldn’t eat it....opened this product and my cat said this will work! Very happy he’a eating this.
4.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"Badger is a 1 year old DSH cat and he ended up going to the vet due to me believing he was almost blocked or already blocked. Well I was lucky to catch it early and we got him on meds and prescription food to hopefully avoid surgery. My cat ate the wet food with no issues at all. He loves it, I'm in the process of getting him to eat the dry and the wet food now that we are in the clear. I wish it was cheaper but you got to do what's best for them if you care! Its definitely worth the money to keep him from getting blocked"
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"After emergency surgery to treat a urinary blockage, my baby boy now has to be on this for the rest of his life. Great news is that urine re-check after 2 weeks on this diet and no crystals, and he loves it! Thank you Royal Canin!"
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,Sometimes you come home at the end of the day and realize as you’re about the feed your cats that there’s three cats of cat food left and you’re just too tired to go back out. I go to my Chewey account order what I need and it’s here in less than 48 hours. Saving me a trip to the store and saving my cats from the terrible fate of eating dry kibbles for 24 hours. Poor darlings!
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"My cat loves this food! Usually he only likes ""kitty fast food"" but he now needs a special diet, I was so relieved when he ate the can in one gulp practically... with gusto!!"
3.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,1 cat will eat it the other has a hissy fit and hates it. He actually sprayed the wall when I didn't give in and change the food.
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,My cat would never eat canned food. Nothing but the same kind of dry food.  Then he had surgery for urinary tract stones and had to have wet food. Now he won't eat anything but Royal Canin SO.  He begs for it all day and night.
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,One of my cats has been on this product for many years for urinary problems in the past.  Since she has been on this product she hasn't had an further problems.
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,Pate is great for adding water so ur kitty gets extra wheb eating. I do a 1/4 can water down and dry food morning and night
4.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"This is probably a good Rx food,but, my cat had an allergy to something in it, itched constantly."
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"Trying to find quality food for middle and old age male cats, and have them like it has been a challenge. They eat this brand without hesitation."
1.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"My cats ate this the first couple of times I gave it to them, but then they stopped eating it. Another wasted case!"
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,Cheaper then vet and more quantity! Alittle pricy but its still cheaper. We love it! Plus love that it comes to my house. Dont have to waste gas going to the vet and over paying for a lesser amount.
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"After trying many different prescription foods for my cat, this one he loved. I often add warm water when it's been in the fridge."
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,I like this item because my cat loves it! Louie is very pickey. He recently had a urinary track infection. This food is wet and healthy for him and he loves it. Dry food was making him form a kidney stone and he kept throwing up! I ordered this and CHEWY was very sure I got this delivered. They are very attentive to their customers!
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"Due to urinary blockages and last week a PU surgery, my kitty has to be on this food for life...and he loves it! The price point is good too. Very high water content so I never worry about him getting enough water. Highly recommend!"
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"considering this is prescription food, I really loved that Chewy would contact the vet and made the process very easy! we got the delivery on time too, I am a Chewy Fan!"
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"Our Vet recommended this, and it's doing the job.  Arrived quickly."
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,My cats eat this up! They love it and can't get enough.
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,My cat has urinary tract problems. I was worried about switching food and that he wouldn’t like it. He loves it and had no problem switching to this food. So far it helps his urinary tract issues.
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,My cat doesn't eat a lot of moist food.. This case is going to last a long time
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,My cats love this food. Great for male cats that have had past urinary issues
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"My cat that is supposed to eat this food won't eat it.  However, some of my other cats will."
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,I have a cat that had recurring urinary tract problems until the vet put him on this. It's been about 10 years now with no recurrence.
3.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,I wind up giving most of it to my dogs.  The cats dont care for it.
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"I struggled for about a year to get my little girl to eat the Science Diet C/D canned food. She hated it! I tried to make it more appealing by mixing in other foods, tuna water, anything I could think of, but she still would only eat small amounts and without much vigor. When I switched to the Royal Canin, it was like night and day. She scarfs this down like she'll never eat again. She asks to be fed. That never happened on the Science Diet. The C/D is pretty nasty looking. It's kind of chunky and crumbly, more like ground turkey or something, and even when adding water is still difficult to smash up. The Royal Canin is smooth and water can be added easily to make it into a nice little gruel"
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"My cats have to have urinary so. This is one of the two flavors they make in the wet food. Fortunately my cats like this flavor, the other smaller can flavor and the dry food."
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,The cat began to eat the can food right away. He also liked the treat that we gave him. I like that the shipping was so fast.
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"This is a prescription diet food. I had been giving my cats fresh fish for meals, which they loved. When I learned I needed to go to a urinary prescription diet I thought they would not be happy. In addition, this food is a cake type wet food that I thought would not be desirable. I found they love this food! I ordered the Hills Urinary prescription foods as well. They like this the best!!!"
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"Easy, simple and fuss-free!  This is the only way to buy your pet food!"
4.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,I believe both foods are great choices however my two cats have gotten tired of CD and lack of variety (I do not use any fish products for either).  I asked my vet for other options and Royal Canin was one.  The both LOVE the flavor and consistency of the gel as opposed to the chunkier variety.
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"My vet prescribed this recently for my two cats, and I was concerned since one is a picky eater, plus it only comes in larger cans and the cats only eat half in the morning and half at night - and they dislike refrigerated food.  But this stuff they both love, even right from the fridge!  And cheaper than getting from the vet"
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"Our vet recommended this vet-formulated line for our 16-year-old cat with kidney problems. To our amazement and delight, her miserable symptoms completely stopped within a week, and she actually likes it! She has been on this formula (treats too) for a few months and appears healthy and happy as a clam at high tide. Plus Chewy.com has excellent service and speedy delivery. We are purring!"
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"My cat has had multiple UT issues in his life. We switched over to this food as recommended and there have been no issues since (fingers crossed!). Great product, and Chewy delivers quick and on time."
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,So grateful to hopefully have no future urinary problems (fingers crossed) with our three boys.  The best part is that they luv the flavor of this food!
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"A beloved and quite elderly cat of my acquaintance has kidney stones.  She and her momma are managing their existence with Royal Canin Urinary SO, and so far, all is well.  She is comfortable, and she also likes the taste of this food!  I'm happy because I can contribute to the wellbeing of a friend's cat with the assistance of the superlative product offerings and consummate customer service of CHEWY.COM, and all from the comfort of my computer desk.  Thanks!"
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"You know cats one minute they love it, then the next week not.  So far he loves it. Seems to be working. He feels better already. That's the goal."
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"My queen loves her food. I did biy the wrong consistancy but she is eating it...yhank Goodness
I should have ordered the morsels for the spoiled little girl...myfault"
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,Loved not having to go out in bad weather.  So easy to order.  No problem getting prescription diet for my cat.
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,LEEEEON is a fussy eater and I have fed him a variety of prescription foods for his problem with urinary crystals. He seems to enjoy this food because it is very soft and moist. Sometimes I do mix a little of his other prescription food with this and he likes that too.
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"This is great for my special needs cat.  You and my vet are quick to approve this so there is no delay.  I am happy with all your services.  You are reliable and quick to ship. Thanks, Alice"
4.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"My cat was recently put on prescription food for a urinary blockage. We tried all of the prescription foods out there, and this particular variety of this brand is the only one he will eat. Chewy had a better price than what I could get locally, but a number of the cans arrived dented - which is why I only gave it 4 stars."
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,This is a great product and an incredible price. I searched high and low for the best possible price because I’m disabled and on a limited budget chewy offered the best price by far. The product is also great because not only is it great for my 18 year cat with urinary crystals but it’s safe for her to take with her being diabetic. She also really enjoys the it!
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"Usually a week is required to change to new food diet; however, little boy took right to this canned food first time it was served!"
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"Last year, my male cat (3 years old at the time) had some very obvious problems urinating. He had a complete blockage and was close to death when I got him to the vet. 2 surgeries (he re-blocked) and $1300 later, the vet recommended Royal Canin Urinary SO. She sent us home with both wet and dry versions, so I mixed the two. I give him some dry food mixed with wet food and some extra water and he loves it. He's been on this specific diet for about a year now, and no blockage problems."
3.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,It's very hard to keep your animal happy especially when on a special diet.  I got this to try and give my cat a different option but he doesn't even want to be bothered with it . On another note my dog absolutely loves it ... lol
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"One of my young cats had urinary issues suddenly a few weeks ago.  Our vet prescribed the Urinary SO.  He doesn’t love this food.  Much prefers the morsels.  But, he is currently eating about 8 oz of canned foods per day so I needed a more economical option than offered by my vet.   I was amazed at the speed of the delivery. Hoping to add the Urinary dry soon and I will get it from Chewy."
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,It's excellent and very reasonable price. And quick delivery
2.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,My cat doesn't like it. I thought I would try it for some variety. He will eat the morsles with gravy type but not the gel canned food.
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"Discovered kidney stones when xraying for bowel issues. This food helped dissolve the type of stones he had. So, we now need to stay on this to keep any more at bay. I was feeding the chunk one, but decided to try this, since it is more like what he was used to prior. He took to it just fine. I alter between the two types now just to give him something different, since this only comes in one flavor. Wish they had other flavor options and a grain free option, as that is what we are used to feeding. Ordering is easy and delivered to my door fast! Packaging of products is great. No damage in delivery."
3.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"My cat complains every time I feed him the canned food, but he was always a picky eater.  But he will eat it and if it prevents crystal agglomeration in his bladder, it will have done his job.  He does seem to like the dry food formulation of this product better."
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,I have a 1-year-old male cat who strains to urinate. This along with medication helps him.
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"This food has worked extremely well to flush my cat's system after a UTI with bloody urine and struvite crystals. I mix 1/4 of a can with 2 Tbs of water and feed it to her 4X per day with the moderate calorie dry food as a snack. Her urinary output has increased 10 fold which gives me great confidence her bladder issues are being resolved. She is also more lively and playful, it's incredible."
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"I was skeptical of ordering.this quantity the first time around bc my cat is finicky, and he had recently lost some weight. However, he really likes it and I'll be ordering again!"
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"This has been great for our cat who has urinary tract issues. No issues since switch to this food, and he loves it!"
4.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"Our several year-old male cat was eating standard kibble when he began suffering from crystals in his urine. We switched to RC Urinary SO, which brought relieve within 24 hours. Within three days, he returned completely to normal. In fact, he seemed more energetic. I wish the product was available in larger cans because he goes through almost two 5.8 oz cans per day."
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"My kitten is 20 years old so when he started vomiting a lot and losing a lot of weight, I got nervous. I did some research and saw that they eat the dry food and it expands in their tummy and make them sick. Since we’ve switched to the can, he’s been doing great and putting on more weight!"
4.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,My cat recently had a complete urinary blockage. Our vet said to feed RC SO for life. So of course i ordered it from chewy. They had the best price! I gave it 4 stars because it would be better if they used better ingredients.
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"My cat was on the Urinary SO in dry form but since having some teeth extracted, he is doing much better on the soft Gel canned food. My other cat loves it too."
2.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,My cat doesn’t really like it. Does it come in other flavors?
4.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"My 10 year male cat has issues with urinary blockage, very limited with diet. He did not like the Royal Canin morsels in gravy but he likes this one.  I add a tablespoon of water and mix it.  I didn’t give it 5 stars as I wish the can was smaller.  It would be easier at feeding time as he only eats a little at a time and the cold leftovers are not as tasty for him."
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,My cat has been on this food for over three years now since he was diagnosed with interstitial cystitis recent purchase was processed quickly and arrived fast. He likes it better than the other options that were offered.  My recent order was processed quickly and I received all items that I ordered timely.
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"Our cat developed the symptoms of FLUTD - obvious trouble peeing, blood in urine, and discomfort. Urinalysis revealed crystals in her urine. Our awesome vet recommended this as one of the best long term solutions. So far it's worked great! Our cat has not seemed to get tired of it yet and as long as she has a steady supply of it her urinary problems are nonexistant. Compared to continued vet bills this product is a steal!"
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,"Tater and Tot love this canned food so much, they beg for more!"
1.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,Only gave 1 star because my cat won't eat the wet version...he does eat the dry and likes it.
5.0,royal-canin-veterinary-diet-urinary,49.39,24,5.8,one of the best canned food for kitties with crystal problems!!!  only wish this exact formula came in a 3oz can instead of the 5oz can. but that comes from the royal canin (the company) ....but CHEWY rocks!! you are THE BEST!!!!!! will always order my kitty food from CHEWY!!!!!!!!!
5.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"When you place your first order, be sure to note the name and phone number of your vet if you don't have a copy of the prescription. Chewy will call the vet directly!                 
 I think after a while they'll learn to *love* it because this is the only wet food I will be putting out for them. Peter had surgery and he needs this food to help with his bladder issues. It came highly recommended by our vet. I can also let my other cat eat it to avoid any possible problems in the future.  They seem to really like it. So, we're all good.  They're also getting the prescription dry food to supplement the wet food."
1.0,hills-prescription-diet-cd-multicare,48.99,24,5.5,"My cat ate one bite of this food. From that point on, he would not touch it. He sniffs and backs away. On the ingredients label, I see things in it that I know cats don't eat. Unfortunately, I have half a tray (12 cans) left that I can't use (the other 12 cans I ended up throwing away after my cat would not eat it."
